0	0	
1	131	
2	144	
3	124	
4	126	
5	144	
6	136	
7	144	
8	134	
9	133	
10	163	
11	179	
12	151	
13	160	
14	192	
15	177	
16	191	
17	167	
18	186	
19	189	
20	180	
21	205	
22	175	
23	217	
24	199	
25	206	
26	216	
27	219	
28	207	
29	217	
30	218	
31	254	
32	234	
33	249	
34	240	
35	257	
36	252	
37	258	
38	229	
39	238	
40	245	
41	263	
42	260	
43	290	
44	260	
45	264	
46	257	
47	293	
48	299	
49	289	
50	297	
51	308	
52	301	
53	310	
54	343	
55	313	
56	283	
57	347	
58	350	
59	348	
60	305	
61	358	
62	306	
63	362	
64	387	
65	322	
66	357	
67	352	
68	380	
69	353	
70	419	
71	363	
72	392	
73	368	
74	400	
75	369	
76	352	
77	400	
78	384	
79	404	
80	399	
81	389	
82	426	
83	377	
84	378	
85	436	
86	449	
87	387	
88	422	
89	416	
90	396	
91	426	
92	407	
93	432	
94	430	
95	422	
96	404	
97	489	
98	424	
99	435	
100	402	
101	416	
102	411	
103	421	
104	420	
105	414	
106	411	
107	399	
108	416	
109	400	
110	403	
111	404	
112	386	
113	384	
114	406	
115	416	
116	370	
117	389	
118	381	
119	402	
120	373	
121	412	
122	407	
123	325	
124	392	
125	347	
126	389	
127	365	
128	360	
129	371	
130	329	
131	364	
132	341	
133	348	
134	341	
135	346	
136	354	
137	363	
138	336	
139	343	
140	323	
141	349	
142	324	
143	318	
144	323	
145	332	
146	310	
147	275	
148	310	
149	307	
150	268	
151	296	
152	272	
153	246	
154	259	
155	239	
156	256	
157	260	
158	242	
159	246	
160	244	
161	273	
162	256	
163	231	
164	226	
165	243	
166	232	
167	247	
168	242	
169	212	
170	245	
171	207	
172	224	
173	226	
174	191	
175	215	
176	205	
177	200	
178	184	
179	184	
180	141	
181	177	
182	173	
183	185	
184	164	
185	171	
186	167	
187	145	
188	161	
189	130	
190	150	
191	152	
192	123	
193	141	
194	149	
195	136	
196	116	
197	115	
198	127	
199	113	
200	113	
201	108	
202	120	
203	93	
204	99	
205	101	
206	101	
207	90	
208	100	
209	86	
210	99	
211	98	
212	70	
213	96	
214	82	
215	93	
216	80	
