0	0	
1	283	
2	297	
3	296	
4	293	
5	321	
6	322	
7	309	
8	345	
9	336	
10	307	
11	343	
12	357	
13	362	
14	329	
15	359	
16	330	
17	369	
18	407	
19	381	
20	386	
21	359	
22	375	
23	414	
24	443	
25	429	
26	413	
27	443	
28	437	
29	483	
30	463	
31	477	
32	483	
33	520	
34	488	
35	471	
36	519	
37	483	
38	539	
39	524	
40	547	
41	543	
42	545	
43	587	
44	567	
45	652	
46	585	
47	604	
48	640	
49	592	
50	639	
51	590	
52	674	
53	631	
54	717	
55	682	
56	686	
57	690	
58	731	
59	665	
60	720	
61	688	
62	732	
63	745	
64	730	
65	728	
66	754	
67	794	
68	700	
69	757	
70	769	
71	781	
72	789	
73	776	
74	782	
75	781	
76	820	
77	776	
78	811	
79	808	
80	811	
81	810	
82	813	
83	821	
84	837	
85	872	
86	801	
87	840	
88	828	
89	849	
90	862	
91	769	
92	846	
93	777	
94	848	
95	830	
96	842	
97	769	
98	830	
99	799	
100	810	
101	855	
102	844	
103	833	
104	831	
105	755	
106	804	
107	818	
108	783	
109	829	
110	868	
111	810	
112	778	
113	787	
114	722	
115	753	
116	812	
117	793	
118	737	
119	795	
120	762	
121	750	
122	710	
123	773	
124	777	
125	748	
126	738	
127	750	
128	755	
129	733	
130	694	
131	728	
132	635	
133	661	
134	689	
135	674	
136	698	
137	636	
138	679	
139	577	
140	641	
141	661	
142	644	
143	605	
144	602	
145	632	
146	582	
147	591	
148	598	
149	537	
150	580	
151	571	
152	538	
153	510	
154	479	
155	505	
156	525	
157	522	
158	547	
159	495	
160	542	
161	475	
162	520	
163	462	
164	455	
165	482	
166	445	
167	455	
168	437	
169	427	
170	425	
171	456	
172	411	
173	410	
174	368	
175	416	
176	403	
177	371	
178	404	
179	402	
180	383	
181	343	
182	358	
183	341	
184	344	
185	326	
186	302	
187	360	
188	308	
189	325	
190	303	
191	282	
192	284	
193	282	
194	281	
195	270	
196	291	
197	235	
198	277	
199	259	
200	267	
201	282	
202	241	
203	237	
204	257	
205	242	
206	213	
207	215	
208	212	
209	198	
210	202	
211	206	
212	235	
213	180	
214	189	
215	189	
216	188	
217	183	
218	159	
219	184	
220	175	
221	147	
222	163	
223	163	
224	197	
225	184	
226	147	
227	168	
228	175	
229	146	
230	161	
231	148	
232	146	
233	143	
234	138	
235	141	
236	135	
237	145	
238	144	
239	154	
240	136	
241	125	
242	145	
243	118	
244	125	
245	127	
246	125	
247	117	
248	112	
249	117	
250	123	
251	99	
252	102	
253	114	
254	128	
255	99	
256	115	
257	103	
258	90	
259	118	
260	98	
261	109	
262	87	
263	117	
264	94	
265	98	
266	101	
267	83	
268	83	
269	92	
270	90	
271	96	
272	83	
273	72	
274	72	
275	75	
276	85	
277	75	
278	75	
279	96	
280	77	
281	87	
282	68	
283	77	
284	78	
285	81	
286	81	
287	87	
288	82	
289	85	
290	69	
291	53	
292	59	
293	69	
294	75	
295	73	
296	82	
297	50	
298	60	
299	70	
300	69	
301	71	
302	48	
303	62	
304	74	
305	78	
306	71	
307	70	
308	75	
309	65	
310	64	
311	82	
312	60	
313	74	
314	78	
315	52	
316	56	
317	73	
318	56	
319	62	
320	62	
321	55	
322	48	
323	59	
324	65	
325	57	
326	60	
327	59	
328	56	
329	62	
330	62	
331	68	
332	52	
333	54	
334	58	
335	64	
336	49	
337	52	
338	43	
339	53	
340	72	
341	51	
342	59	
343	51	
344	60	
345	65	
346	48	
347	52	
348	55	
349	47	
350	43	
351	54	
352	47	
353	50	
354	54	
355	46	
356	56	
357	54	
358	52	
359	67	
360	53	
361	65	
362	54	
363	66	
364	55	
365	66	
366	66	
367	64	
368	42	
369	56	
370	62	
371	56	
372	54	
373	55	
374	55	
375	70	
376	48	
377	66	
378	62	
379	49	
380	48	
381	60	
382	56	
383	55	
384	54	
385	50	
386	45	
387	43	
388	56	
389	50	
390	56	
391	74	
392	52	
393	48	
394	58	
395	44	
396	58	
397	53	
398	52	
399	53	
400	57	
401	57	
402	48	
403	51	
404	50	
405	65	
406	59	
407	58	
408	51	
409	51	
410	75	
411	38	
412	66	
413	60	
414	56	
415	60	
416	65	
417	58	
418	65	
419	52	
420	49	
421	56	
422	46	
423	47	
424	58	
425	58	
426	44	
427	54	
428	63	
429	61	
430	53	
431	52	
432	56	
433	57	
434	51	
435	58	
436	55	
437	49	
438	55	
439	58	
440	47	
441	54	
442	60	
443	51	
444	59	
445	62	
446	62	
447	47	
448	45	
449	68	
450	59	
451	58	
452	63	
453	53	
454	65	
455	58	
456	65	
457	60	
458	53	
459	72	
460	68	
461	60	
462	49	
463	46	
464	61	
465	74	
466	60	
467	67	
468	64	
469	72	
470	60	
471	59	
472	60	
473	60	
474	53	
475	63	
476	60	
477	63	
478	69	
479	79	
480	74	
481	57	
482	66	
483	66	
484	66	
485	56	
486	61	
487	59	
488	85	
489	73	
490	57	
491	76	
492	61	
493	47	
494	67	
495	58	
496	62	
497	56	
498	64	
499	52	
500	73	
501	78	
502	60	
503	49	
504	63	
505	63	
506	71	
507	72	
