0	0	
1	471	
2	520	
3	447	
4	506	
5	479	
6	472	
7	500	
8	500	
9	514	
10	530	
11	501	
12	521	
13	569	
14	562	
15	574	
16	567	
17	563	
18	580	
19	588	
20	596	
21	618	
22	636	
23	573	
24	624	
25	605	
26	566	
27	646	
28	676	
29	628	
30	656	
31	707	
32	693	
33	725	
34	736	
35	704	
36	747	
37	767	
38	724	
39	745	
40	824	
41	743	
42	792	
43	828	
44	811	
45	807	
46	796	
47	863	
48	867	
49	853	
50	843	
51	837	
52	870	
53	870	
54	890	
55	880	
56	906	
57	887	
58	896	
59	948	
60	932	
61	954	
62	964	
63	957	
64	1008	
65	996	
66	945	
67	947	
68	993	
69	1001	
70	949	
71	979	
72	1003	
73	1053	
74	1011	
75	1069	
76	1048	
77	1035	
78	1037	
79	1080	
80	1079	
81	1026	
82	1148	
83	1005	
84	1094	
85	1081	
86	1045	
87	1053	
88	1089	
89	1060	
90	1059	
91	1116	
92	1115	
93	1078	
94	1110	
95	1053	
96	1093	
97	1054	
98	1105	
99	1079	
100	1073	
101	1081	
102	1025	
103	1080	
104	1063	
105	1092	
106	1121	
107	1094	
108	1044	
109	1064	
110	1038	
111	1057	
112	1025	
113	1040	
114	1029	
115	1019	
116	1072	
117	1042	
118	1064	
119	1020	
120	1053	
121	999	
122	977	
123	973	
124	1070	
125	1081	
126	1005	
127	975	
128	942	
129	992	
130	985	
131	1048	
132	941	
133	937	
134	990	
135	919	
136	894	
137	930	
138	897	
139	938	
140	882	
141	896	
142	886	
143	880	
144	816	
145	919	
146	927	
147	840	
148	817	
149	855	
150	842	
151	821	
152	809	
153	810	
154	788	
155	822	
156	761	
157	733	
158	748	
159	709	
160	713	
161	751	
162	775	
163	681	
164	712	
165	686	
166	650	
167	691	
168	706	
169	658	
170	600	
171	710	
172	641	
173	629	
174	592	
175	574	
176	561	
177	587	
178	591	
179	550	
180	552	
181	539	
182	522	
183	529	
184	533	
185	509	
186	535	
187	505	
188	470	
189	497	
190	502	
191	458	
192	468	
193	451	
194	457	
195	467	
196	440	
197	444	
198	405	
199	425	
200	385	
201	370	
202	404	
203	409	
204	372	
205	370	
206	338	
207	343	
208	378	
209	330	
210	342	
211	312	
212	337	
213	342	
214	328	
215	278	
216	333	
217	309	
218	252	
219	311	
220	276	
221	254	
222	258	
223	266	
224	275	
225	259	
226	253	
227	256	
228	243	
229	246	
230	223	
231	237	
232	234	
233	207	
234	230	
235	227	
236	223	
237	218	
238	219	
239	191	
240	201	
241	203	
242	207	
243	195	
244	205	
245	164	
246	194	
247	191	
248	172	
249	163	
250	183	
251	179	
252	177	
253	160	
254	155	
255	161	
256	141	
257	153	
258	169	
259	156	
260	146	
261	143	
262	145	
263	152	
264	145	
265	114	
266	138	
267	134	
268	128	
269	127	
270	165	
271	139	
272	163	
273	135	
274	106	
275	126	
276	138	
277	132	
278	131	
279	138	
280	112	
281	113	
282	117	
283	110	
284	121	
285	101	
286	131	
287	113	
288	112	
289	122	
290	111	
291	109	
292	120	
293	124	
294	104	
295	109	
296	112	
297	116	
298	123	
299	112	
300	99	
301	90	
302	106	
303	123	
304	134	
305	95	
306	106	
307	116	
308	99	
309	99	
310	105	
311	118	
312	112	
313	119	
314	103	
315	110	
316	103	
317	106	
318	102	
319	100	
320	85	
321	107	
322	94	
323	105	
324	98	
325	102	
326	106	
327	92	
328	110	
329	87	
330	107	
331	101	
332	107	
333	85	
334	81	
335	100	
336	85	
337	101	
338	87	
339	112	
340	110	
341	91	
342	93	
343	90	
344	108	
345	103	
346	107	
347	88	
348	92	
349	99	
350	98	
351	114	
352	86	
353	103	
354	86	
355	96	
356	115	
357	85	
358	108	
359	90	
360	107	
361	96	
362	114	
363	103	
364	117	
365	102	
366	106	
367	95	
368	99	
369	88	
370	111	
371	87	
372	104	
373	105	
374	109	
375	106	
376	106	
377	116	
378	108	
379	98	
380	100	
381	119	
382	81	
383	107	
384	96	
385	102	
386	101	
387	98	
388	114	
389	116	
390	104	
391	111	
392	91	
393	122	
394	119	
395	102	
396	96	
397	120	
398	110	
399	106	
400	94	
401	110	
402	112	
403	105	
404	100	
405	107	
406	93	
407	108	
408	105	
409	96	
410	96	
411	114	
412	96	
413	119	
414	133	
415	127	
416	95	
417	106	
418	119	
419	109	
420	103	
421	105	
422	104	
423	116	
424	116	
425	108	
426	129	
427	124	
428	97	
429	92	
430	102	
431	118	
432	129	
433	120	
434	100	
435	102	
436	114	
437	103	
438	104	
439	123	
440	115	
441	111	
442	105	
443	103	
444	109	
445	125	
446	107	
447	90	
448	99	
449	107	
450	104	
451	127	
452	116	
453	95	
454	109	
455	104	
456	127	
457	113	
458	111	
459	109	
460	107	
461	124	
462	114	
463	123	
464	117	
465	105	
466	107	
467	115	
468	90	
469	128	
470	112	
471	120	
472	110	
473	107	
474	131	
475	98	
476	110	
477	130	
478	126	
479	122	
480	112	
481	106	
482	110	
483	114	
484	114	
485	99	
486	133	
487	122	
488	123	
489	108	
490	111	
491	111	
492	114	
493	109	
494	114	
495	115	
496	103	
497	101	
498	116	
499	96	
500	126	
501	95	
502	107	
503	115	
504	107	
505	113	
506	102	
507	106	
508	95	
509	106	
510	104	
511	112	
512	106	
513	100	
514	98	
515	104	
516	97	
517	116	
518	119	
519	99	
520	91	
521	114	
522	98	
523	124	
524	92	
525	98	
526	103	
527	95	
528	105	
529	100	
530	95	
531	89	
532	99	
533	89	
534	109	
535	114	
536	94	
537	106	
538	121	
539	98	
540	110	
541	95	
542	110	
543	104	
544	86	
545	91	
546	112	
547	93	
548	91	
549	93	
550	97	
551	102	
552	104	
553	89	
554	85	
555	87	
556	93	
557	95	
558	85	
559	112	
560	90	
561	89	
562	98	
563	117	
564	103	
565	102	
566	97	
567	89	
568	97	
569	85	
570	82	
571	83	
572	83	
573	100	
574	107	
575	106	
576	91	
577	75	
578	85	
579	86	
580	78	
581	107	
582	76	
583	81	
584	79	
585	94	
586	90	
587	102	
588	115	
589	92	
590	85	
591	72	
592	92	
593	67	
594	78	
595	90	
596	84	
