0	0	
1	603	
2	594	
3	620	
4	631	
5	694	
6	678	
7	669	
8	712	
9	681	
10	745	
11	768	
12	760	
13	795	
14	766	
15	801	
16	847	
17	849	
18	828	
19	894	
20	891	
21	892	
22	919	
23	922	
24	957	
25	941	
26	996	
27	1018	
28	1042	
29	1049	
30	1066	
31	1060	
32	1119	
33	1153	
34	1045	
35	1121	
36	1169	
37	1152	
38	1214	
39	1183	
40	1256	
41	1264	
42	1243	
43	1303	
44	1253	
45	1280	
46	1339	
47	1285	
48	1342	
49	1377	
50	1400	
51	1423	
52	1479	
53	1546	
54	1487	
55	1465	
56	1525	
57	1496	
58	1535	
59	1522	
60	1527	
61	1618	
62	1492	
63	1561	
64	1598	
65	1697	
66	1645	
67	1669	
68	1726	
69	1665	
70	1754	
71	1743	
72	1792	
73	1817	
74	1732	
75	1825	
76	1792	
77	1799	
78	1812	
79	1837	
80	1857	
81	1867	
82	1872	
83	1871	
84	1873	
85	1853	
86	1864	
87	1901	
88	1906	
89	1819	
90	1883	
91	1920	
92	1909	
93	1868	
94	1926	
95	1939	
96	1899	
97	1865	
98	1884	
99	1911	
100	1895	
101	1949	
102	1939	
103	1954	
104	1974	
105	1947	
106	1885	
107	1979	
108	1841	
109	1944	
110	1909	
111	1923	
112	1793	
113	1901	
114	1937	
115	1898	
116	1835	
117	1851	
118	1833	
119	1892	
120	1841	
121	1870	
122	1872	
123	1848	
124	1813	
125	1849	
126	1741	
127	1784	
128	1793	
129	1778	
130	1792	
131	1701	
132	1734	
133	1673	
134	1642	
135	1669	
136	1658	
137	1621	
138	1603	
139	1712	
140	1567	
141	1551	
142	1535	
143	1577	
144	1495	
145	1460	
146	1459	
147	1465	
148	1420	
149	1444	
150	1383	
151	1416	
152	1347	
153	1444	
154	1395	
155	1319	
156	1309	
157	1244	
158	1252	
159	1275	
160	1265	
161	1249	
162	1161	
163	1216	
164	1189	
165	1122	
166	1157	
167	1103	
168	1103	
169	1084	
170	1057	
171	1016	
172	1048	
173	964	
174	970	
175	960	
176	1003	
177	965	
178	883	
179	881	
180	932	
181	864	
182	897	
183	839	
184	795	
185	786	
186	790	
187	817	
188	757	
189	738	
190	711	
191	728	
192	697	
193	677	
194	710	
195	669	
196	648	
197	659	
198	611	
199	598	
200	612	
201	546	
202	574	
203	509	
204	501	
205	492	
206	498	
207	496	
208	504	
209	463	
210	414	
211	448	
212	417	
213	436	
214	417	
215	405	
216	432	
217	366	
218	364	
219	362	
220	374	
221	340	
222	343	
223	349	
224	323	
225	299	
226	318	
227	293	
228	300	
229	279	
230	291	
231	274	
232	254	
233	266	
234	274	
235	230	
236	215	
237	245	
238	209	
239	242	
240	227	
241	222	
242	225	
243	207	
244	211	
245	170	
246	199	
247	203	
248	195	
249	168	
250	176	
251	141	
252	147	
253	158	
254	134	
255	153	
256	136	
257	153	
258	148	
259	144	
260	128	
261	143	
262	136	
263	128	
264	134	
265	102	
266	98	
267	111	
268	103	
269	118	
270	114	
271	96	
272	93	
273	81	
274	102	
275	88	
276	84	
277	81	
278	97	
279	80	
280	70	
281	79	
282	69	
283	73	
284	74	
285	84	
286	65	
287	54	
288	73	
289	68	
290	64	
291	80	
292	68	
293	77	
294	73	
295	78	
296	64	
297	58	
298	66	
299	71	
300	64	
301	66	
302	60	
303	62	
304	68	
305	65	
306	74	
307	49	
308	45	
309	58	
310	54	
311	61	
312	52	
313	55	
314	49	
315	51	
316	66	
317	44	
318	56	
319	53	
320	52	
321	59	
322	40	
323	40	
324	53	
325	41	
326	54	
327	52	
328	48	
329	44	
330	50	
331	45	
332	52	
333	39	
334	52	
335	53	
336	40	
337	52	
338	46	
339	43	
340	52	
341	25	
342	35	
343	52	
344	47	
345	50	
346	50	
347	51	
348	40	
349	40	
350	48	
351	53	
352	35	
353	60	
354	42	
355	31	
356	50	
357	49	
358	40	
359	40	
360	42	
361	47	
362	41	
363	40	
364	48	
365	42	
366	41	
367	38	
368	38	
369	45	
370	44	
371	39	
372	52	
373	32	
374	40	
375	50	
376	41	
377	44	
378	42	
379	44	
380	39	
381	40	
382	45	
383	45	
384	50	
385	44	
386	48	
387	32	
388	35	
389	44	
390	51	
391	28	
392	51	
393	39	
394	36	
395	50	
396	47	
397	41	
398	48	
399	43	
400	36	
401	43	
402	37	
403	41	
404	34	
405	44	
406	47	
407	36	
