0	0	
1	458	
2	459	
3	450	
4	488	
5	460	
6	506	
7	479	
8	529	
9	558	
10	504	
11	537	
12	514	
13	569	
14	593	
15	551	
16	595	
17	562	
18	637	
19	622	
20	633	
21	615	
22	683	
23	694	
24	640	
25	650	
26	670	
27	694	
28	767	
29	738	
30	756	
31	761	
32	798	
33	733	
34	763	
35	759	
36	855	
37	831	
38	869	
39	852	
40	853	
41	819	
42	897	
43	865	
44	919	
45	907	
46	944	
47	937	
48	984	
49	932	
50	962	
51	1008	
52	1022	
53	997	
54	1045	
55	1059	
56	1095	
57	1053	
58	1073	
59	1038	
60	1107	
61	1076	
62	1182	
63	1168	
64	1149	
65	1095	
66	1157	
67	1167	
68	1163	
69	1199	
70	1174	
71	1167	
72	1222	
73	1090	
74	1193	
75	1203	
76	1280	
77	1223	
78	1204	
79	1281	
80	1257	
81	1221	
82	1226	
83	1203	
84	1268	
85	1254	
86	1315	
87	1221	
88	1336	
89	1300	
90	1310	
91	1315	
92	1253	
93	1376	
94	1275	
95	1305	
96	1333	
97	1372	
98	1346	
99	1299	
100	1318	
101	1374	
102	1285	
103	1331	
104	1335	
105	1265	
106	1302	
107	1302	
108	1278	
109	1365	
110	1307	
111	1299	
112	1269	
113	1251	
114	1306	
115	1226	
116	1329	
117	1245	
118	1192	
119	1277	
120	1258	
121	1186	
122	1230	
123	1221	
124	1160	
125	1160	
126	1195	
127	1232	
128	1134	
129	1239	
130	1205	
131	1209	
132	1155	
133	1134	
134	1107	
135	1123	
136	1135	
137	1103	
138	1116	
139	1058	
140	1067	
141	1086	
142	1080	
143	1003	
144	1018	
145	1028	
146	977	
147	977	
148	959	
149	1006	
150	978	
151	915	
152	912	
153	939	
154	972	
155	904	
156	849	
157	945	
158	885	
159	849	
160	814	
161	842	
162	859	
163	797	
164	766	
165	726	
166	731	
167	795	
168	728	
169	713	
170	752	
171	717	
172	701	
173	745	
174	708	
175	656	
176	628	
177	637	
178	621	
179	659	
180	578	
181	613	
182	554	
183	595	
184	583	
185	524	
186	575	
187	505	
188	531	
189	509	
190	488	
191	478	
192	483	
193	424	
194	484	
195	454	
196	419	
197	413	
198	392	
199	429	
200	453	
201	399	
202	412	
203	377	
204	378	
205	351	
206	340	
207	360	
208	317	
209	362	
210	308	
211	315	
212	253	
213	298	
214	301	
215	279	
216	277	
217	277	
218	305	
219	268	
220	263	
221	248	
222	229	
223	242	
224	207	
225	207	
226	207	
227	208	
228	185	
229	203	
230	209	
231	190	
232	177	
233	181	
234	168	
235	179	
236	189	
237	178	
238	154	
239	154	
240	169	
241	171	
242	148	
243	152	
244	138	
245	122	
246	149	
247	134	
248	126	
249	130	
250	132	
251	136	
252	128	
253	119	
254	108	
255	121	
256	113	
257	94	
258	91	
259	111	
